var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99,var100,var101,var102,var103,var104,var105,var106,var107,var108,var109,var110,var111,var112,var113,var114,var115,var116,var117,var118,var119,var120,var121,var122,var123,var124,var125,var126,,
11.25,76.7,78.8,70,0,-123456,64,64.1768,39.23,39.2,904.008,996,77,78.8,70,0,-123456,64.1,64.1768,47.81,47.8,816.426,734.367,76.7,78.8,70,0,-123456,64.2,64.1768,25.62,25.6,407.912,396,76.9,78.8,70,0,-123456,64.1,64.1768,25.18,25.2,539.141,525,77.4,78.8,70,0,-123456,64.1,64.1768,5.34,5.3,487.37,568.25,64.1,64.1768,80.2,68.3897,78,77.3,64.2,1,39.3,0,-123456,90,10,3285.9,732.1,2541.8,-12,7.3,-123456,0,0.02,0.5,-123456,-123456,464,1,1,50,61,84.9,87.9,-123456,-123456,50,0.35,2.61,-123456,-123456,-123456,1,0,-123456,0,0,51,1,-123456,-123456,13.3,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10935,-123456,464,1418,-123456,552,100,100,-123456,3,1,-123456,0,,
11.3333,76.9,78.8,70,0,-123456,64.7,64.1768,78.24,78.2,1103.15,1015.56,76.9,78.8,70,0,-123456,64.7,64.1768,44.47,44.5,966.976,1048.22,76.7,78.8,70,0,-123456,64.9,64.1768,25.18,25.2,440.312,481.396,76.7,78.8,70,0,-123456,64.8,64.1768,30.54,30.5,682.286,778.75,77.4,78.8,70,0,-123456,64.7,64.1768,5.34,5.3,487.37,566,64.8,64.1768,80.3,68.4324,78,77.3,64.8,1,44.3,0,-123456,90,10,3851.1,877.2,2982.2,8.3,9.9,-123456,0,0.01,0.4,-123456,-123456,493,1,1,50,61.4,85,88,-123456,-123456,50,0.35,2.61,-123456,-123456,-123456,1,0,-123456,0,0,52.8,1,-123456,-123456,14.45,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,11190,-123456,493,1721,-123456,611,100,100,-123456,3,1,-123456,0,,
11.4167,76.6,78.8,70,0,-123456,64.1,64.1768,89.62,89.6,1103.15,1005.48,76.8,78.8,70,0,-123456,64.1,64.1768,48.92,48.9,966.976,984.06,76.6,78.8,70,0,-123456,64.2,64.1768,30.43,30.4,440.312,455.404,76.6,78.8,70,0,-123456,64.2,64.1768,35.32,35.3,682.286,689.923,77.3,78.8,70,0,-123456,64.1,64.1768,5.34,5.3,487.37,566,64.2,64.1768,80.4,68.4952,78,77.2,64.2,1,41,0,-123456,90,10,3690,832.3,2853.9,-3.8,10.1,-123456,0,0.01,0.25,-123456,-123456,506,1,1,50,60.9,84.9,88.1,-123456,-123456,50,0.4,2.61,-123456,-123456,-123456,1,0,-123456,0,1,53.3,1,-123456,-123456,14.65,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,11137,-123456,506,1538,-123456,634,100,100,-123456,3,1,-123456,0,,
11.5,76.6,78.8,70,0,-123456,64,64.1768,100,100,1103.15,1007.91,76.8,78.8,70,0,-123456,64,64.1768,46.92,46.9,966.976,958.551,76.6,78.8,70,0,-123456,64.1,64.1768,27.51,27.5,440.312,425,76.6,78.8,70,0,-123456,64.1,64.1768,32.21,32.2,682.286,666,77.3,78.8,70,0,-123456,64.1,64.1768,5.34,5.3,487.37,567,64.1,64.1768,80.5,68.5379,78,77.2,64.1,1,40.4,0,-123456,90,10,3597.3,809.5,2783.3,-4.5,9.9,-123456,0,0.02,0.49,-123456,-123456,510,1,1,50,60.8,85,88.1,-123456,-123456,50,0.4,2.61,-123456,-123456,-123456,1,0,-123456,0,1,53.7,1,-123456,-123456,14.65,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,11142,-123456,510,1507,-123456,649,100,100,-123456,3,1,-123456,0,,
11.5833,76.3,78.8,70,0,-123456,63.8,62.694,100,100,1308.24,1186.04,76.7,78.8,70,0,-123456,63.8,62.694,56.61,56.6,1134.43,1228.08,76.5,78.8,70,0,-123456,63.9,62.694,34.43,34.4,559.112,643,76.4,78.8,70,0,-123456,63.9,62.694,39.67,39.7,867.997,981,77.3,78.8,70,0,-123456,63.9,62.694,5.34,5.3,487.37,576,63.9,62.694,80.5,68.4979,78,77.2,63.9,1,52.9,0,-123456,90,10,4680.2,1061.8,3628.9,10.5,21.3,-123456,0,0.02,0.85,-123456,-123456,702,1,1,50,60.2,85.1,88.9,-123456,-123456,48.8042,0.8,2.61,-123456,-123456,-123456,1,0,-123456,0,1,60,1,-123456,-123456,21.4,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,12135,-123456,702,2117,-123456,928,100,100,-123456,3,1,-123456,0,,
11.6667,75.8,78.8,70,0,-123456,62.6,62.694,72.01,72,1308.24,1272.54,76.5,78.8,70,0,-123456,62.6,62.694,57.63,57.6,1134.43,1125.52,76.2,78.8,70,0,-123456,62.7,62.694,39.34,39.3,559.112,569.98,76.1,78.8,70,0,-123456,62.7,62.694,45.48,45.5,867.997,867.094,77.1,78.8,70,0,-123456,62.6,62.694,4.78,4.8,487.37,549.082,62.7,62.694,80.6,68.5607,77.9,77,62.7,1,51.6,0,-123456,90,10,4472.9,1034.8,3457.3,19.2,24,-123456,0,0.03,0.75,-123456,-123456,787,1,1,50,59.2,84.9,89,-123456,-123456,48.8042,1.05,2.61,-123456,-123456,-123456,1,0,-123456,0,1,62.7,1,-123456,-123456,23.85,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,12205,-123456,787,1828,-123456,1108,100,100,-123456,3,1,-123456,0,,
11.75,75.7,78.8,70,0,-123456,62.6,62.694,67.77,67.8,1308.24,1326.5,76.4,78.8,70,0,-123456,62.6,62.694,54.5,54.5,1134.43,1117,76.1,78.8,70,0,-123456,62.7,62.694,36.44,36.4,559.112,563,76,78.8,70,0,-123456,62.7,62.694,42.92,42.9,867.997,885.208,77,78.8,70,0,-123456,62.7,62.694,4.78,4.8,487.37,547,62.7,62.694,80.7,68.6034,77.8,76.9,62.7,1,52.8,0,-123456,90,10,4433,1011.1,3435.2,13.3,24.4,-123456,0,0.02,0.6,-123456,-123456,800,1,1,50,59.1,84.9,89,-123456,-123456,48.8042,1.1,2.61,-123456,-123456,-123456,1,0,-123456,0,1,63.2,1,-123456,-123456,24.25,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,12287,-123456,800,1785,-123456,1141,100,100,-123456,3,1,-123456,0,,
11.8333,75.7,78.8,70,0,-123456,61.8,61.2859,100,100,1451.21,1234.38,76.2,78.8,70,0,-123456,61.8,61.2859,71.1,71.1,1285.72,1306.76,76.1,78.8,70,0,-123456,61.9,61.2859,37.78,37.8,547.98,535.962,76,78.8,70,0,-123456,61.8,61.2859,42.67,42.7,821.24,767.288,76.9,78.8,70,0,-123456,61.9,61.2859,4.67,4.7,643.355,677.84,61.8,61.2859,80.8,68.6462,77.8,76.9,61.8,1,50.6,0,-123456,90,10,4487.9,1011.2,3480.1,3.4,31.2,-123456,0,0.02,0.5,-123456,-123456,955,1,1,50,58.3,85,89.5,-123456,-123456,47.6686,1.65,2.61,-123456,-123456,-123456,1,0,-123456,0,1,66.8,1,-123456,-123456,30.15,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,12844,-123456,955,1590,-123456,1386,100,100,-123456,3,1,-123456,0,,
11.9167,75.3,78.8,70,0,-123456,61.4,61.2859,99.75,99.8,1451.21,1432.17,76,78.8,70,0,-123456,61.4,61.2859,60.75,60.8,1285.72,1323.31,76,78.8,70,0,-123456,61.5,61.2859,34.88,34.9,547.98,543.019,76,78.8,70,0,-123456,61.5,61.2859,38,38,821.24,801.208,76.8,78.8,70,0,-123456,61.5,61.2859,5.56,5.6,643.355,622.917,61.5,61.2859,80.8,68.6262,77.7,76.8,61.5,1,54.6,0,-123456,90,10,4683.3,1073,3632.7,22.4,34.7,-123456,0,0.03,0.86,-123456,-123456,1037,1,1,50,57.9,84.9,89.6,-123456,-123456,47.6686,2.05,2.61,-123456,-123456,-123456,1,0,-123456,0,1,67.7,1,-123456,-123456,33.35,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,13150,-123456,1037,1698,-123456,1455,100,100,-123456,3,1,-123456,0,,
12,75.1,78.8,70,0,-123456,61.1,61.2859,79.37,79.4,1451.21,1390,76,78.8,70,0,-123456,61.1,61.2859,63.75,63.8,1285.72,1308.12,75.9,78.8,70,0,-123456,61.2,61.2859,34.88,34.9,547.98,545,75.9,78.8,70,0,-123456,61.2,61.2859,40.12,40.1,821.24,837.623,76.7,78.8,70,0,-123456,61.2,61.2859,5.56,5.6,643.355,646.54,61.1,61.2859,80.9,68.669,77.7,76.7,61.1,1,59.6,0,-123456,90,10,4749.4,1095.3,3677.7,23.6,34.7,-123456,0,0.03,0.93,-123456,-123456,1052,1,1,50,57.7,84.9,89.7,-123456,-123456,47.6686,2.1,2.61,-123456,-123456,-123456,1,0,-123456,0,1,69,1,-123456,-123456,33.6,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,13048,-123456,1052,1962,-123456,1556,100,100,-123456,3,1,-123456,0,,
12.0833,75.3,78.8,70,0,-123456,60.6,64.3337,34.54,34.3,667.748,800,76.1,78.8,70,0,-123456,60.6,64.3337,20.72,20.7,647.161,692,76.1,78.8,70,0,-123456,60.9,64.3337,1.89,1.9,162.483,130.314,76,78.8,70,0,-123456,60.8,64.3337,0,0,158.692,212.273,76.6,78.8,70,0,-123456,61.1,64.3337,6,6,487.37,409.226,60.6,64.3337,80.9,68.669,77.6,76.5,60.6,1,46.6,0,-123456,90,10,2051,480.1,1562.1,-8.8,8.5,-123456,0,0.04,0.78,-123456,-123456,577,1,1,50,58,84.6,87.9,-123456,-123456,50,0.45,2.61,-123456,-123456,-123456,1,0,-123456,0,1,63.2,1,-123456,-123456,15.3,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10797,-123456,577,897,-123456,1169,100,100,-123456,3,1,-123456,0,,
12.1667,76.8,78.8,70,0,-123456,63.5,64.3337,35.89,35.9,667.748,685.769,77.3,78.8,70,0,-123456,63.5,64.3337,32.21,32.2,647.161,722.018,77,78.8,70,0,-123456,63.9,64.3337,7.68,7.7,162.483,212.058,77.2,78.8,70,0,-123456,63.9,64.3337,6.23,6.2,158.692,214,77,78.8,70,0,-123456,64.3,64.3337,3.78,3.8,487.37,468.4,63.5,64.3337,80.9,68.669,78.1,77.2,63.5,1,42.2,0,-123456,90,10,2279.3,523.5,1742.5,-13.3,0,-123456,0,0.03,0.68,-123456,-123456,407,1,1,50,61.2,85.1,87.1,-123456,-123456,50,0.2,2.61,-123456,-123456,-123456,1,0,-123456,0,0,32.3,1,-123456,-123456,9.4,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10615,-123456,407,874,-123456,146,100,100,-123456,3,1,-123456,0,,
12.25,77.1,78.8,70,0,-123456,64.4,64.3337,33.1,33.1,667.748,657,77.6,78.8,70,0,-123456,64.5,64.3337,30.09,30.1,647.161,630.388,77.4,78.8,70,0,-123456,64.3,64.3337,8.79,8.8,162.483,150,77.7,78.8,70,0,-123456,64.2,64.3337,7.9,7.9,158.692,181,77.4,78.8,70,0,-123456,64,64.3337,3.78,3.8,487.37,456.531,64.7,64.3337,80.9,68.669,78.4,77.6,64.7,1,38.9,0,-123456,90,10,2061.3,492.4,1559.8,-9.1,0,-123456,0,0.02,0.53,-123456,-123456,290,1,1,50,61.4,85,86.3,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,45.5,1,-123456,-123456,7.7,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,3329,-123456,290,578,-123456,358,100,100,-123456,3,1,-123456,0,,
12.3333,77.6,78.8,70,0,-123456,64.3,64.4,0,0,105.951,115.717,78,78.8,70,0,-123456,64.4,64.4,4.22,4.2,252.937,183.592,77.8,78.8,70,0,-123456,64.2,64.4,6.67,6.7,84.76,35.1633,77.9,78.8,70,0,-123456,64.2,64.4,5,5,105.95,48.9259,77.5,78.8,70,0,-123456,64.3,64.4,3.78,3.8,487.37,441.12,64.4,64.4,80.9,68.669,78.8,77.8,64.4,1,30.1,0,-123456,90,10,705.5,213.5,478.1,-13.9,0,-123456,0,0.02,0.43,-123456,-123456,278,1,1,50,62.6,84.3,85.3,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,37.7,1,-123456,-123456,7.8,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2390,-123456,278,1230,-123456,271,100,100,-123456,3,1,-123456,0,,
12.4167,78.6,78.8,70,0,-123456,62.7,64.4,3.44,3.4,105.951,126.17,78.5,78.8,70,0,-123456,63.1,64.4,9.13,9.1,252.937,338.943,78,78.8,70,0,-123456,62.8,64.4,3,3,84.76,76.449,78.2,78.8,70,0,-123456,62.9,64.4,3.78,3.8,105.95,110.038,77.8,78.8,70,0,-123456,62.8,64.4,3.78,3.8,487.37,430,63.1,64.4,80.9,68.669,79.1,78.4,63.1,1,28.6,0,-123456,90,10,972.4,258.6,695.6,-18.2,0,-123456,0,0.01,0.28,-123456,-123456,278,1,1,50,61.6,86,86.8,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,34,1,-123456,-123456,7.8,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2274,-123456,278,1317,-123456,159,100,100,-123456,3,1,-123456,0,,
12.5,78.9,78.8,70,0,-123456,65.5,64.4,3.78,3.8,105.951,84.3462,78.8,78.8,70,0,-123456,65.6,64.4,12.8,12.8,252.937,252.429,78.2,78.8,70,0,-123456,65.6,64.4,5.67,5.7,84.76,96.4706,78.3,78.8,70,0,-123456,65.6,64.4,3.78,3.8,105.95,88,77.9,78.8,70,0,-123456,65.6,64.4,3.78,3.8,487.37,416.245,65.6,64.4,80.9,68.669,79.3,78.6,65.6,1,22.4,0,-123456,90,10,929.6,249.7,667.2,-12.7,0,-123456,0,0.01,0.18,-123456,-123456,284,1,1,50,67,84.2,84.7,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,10,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,3079,-123456,284,1233,-123456,8,100,100,-123456,3,1,-123456,0,,
12.5833,78.9,78.8,70,0,-123456,64.4,64.4,4.89,4.9,105.95,104.189,78.9,78.8,70,0,-123456,64.6,64.4,13.02,13,221.667,176.385,78.2,78.8,70,0,-123456,64.8,64.4,6.45,6.5,131.898,167.925,78.4,78.8,70,0,-123456,64.7,64.4,6.34,6.3,174.263,242.098,78,78.8,70,0,-123456,64.4,64.4,3.78,3.8,487.37,405.404,64.7,64.4,80.9,68.669,79.3,78.7,64.8,1,20.8,0,-123456,90,10,1080.9,271.1,784.6,-25.2,0,-123456,0,0,0.1,-123456,-123456,283,1,1,50,64,84.5,85.6,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,49.6,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2643,-123456,283,1259,-123456,508,100,100,-123456,3,1,-123456,0,,
12.6667,79,78.8,70,0,-123456,61.8,64.4,4.89,4.9,105.95,103,79,78.8,70,0,-123456,61.7,64.4,9.57,9.6,221.667,201.224,78.3,78.8,70,0,-123456,61.8,64.4,9.91,9.9,131.898,143.72,78.4,78.8,70,0,-123456,61.8,64.4,9.57,9.6,174.263,178.415,78.1,78.8,70,0,-123456,62,64.4,3.78,3.8,487.37,391,61.8,64.4,80.9,68.669,79.4,78.8,61.8,1,17.5,0,-123456,90,10,1032.4,267.3,744.4,-20.7,0,-123456,0,0,0.1,-123456,-123456,282,1,1,50,60.3,86.3,86.9,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,23,1,-123456,-123456,7.6,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2147,-123456,282,1142,-123456,8,100,100,-123456,3,1,-123456,0,,
12.75,79,78.8,70,0,-123456,66,64.4,4.89,4.9,105.95,105,79.1,78.8,70,0,-123456,66.1,64.4,10.46,10.5,221.667,223,78.3,78.8,70,0,-123456,66.2,64.4,7.68,7.7,131.898,123,78.3,78.8,70,0,-123456,66.1,64.4,8.13,8.1,174.263,174.604,78.1,78.8,70,0,-123456,66,64.4,3.78,3.8,487.37,409.388,66.1,64.4,80.9,68.669,79.5,78.9,66.1,1,15.9,0,-123456,90,10,1006.4,260.6,721.7,-24.1,1.9,-123456,0,0.01,0.1,-123456,-123456,384,1,1,50,67,84.5,85.4,-123456,-123456,50,0.35,2.61,-123456,-123456,-123456,1,0,-123456,0,0,12.2,1,-123456,-123456,14.35,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10397,-123456,384,1810,-123456,8,100,100,-123456,3,1,-123456,0,,
12.8333,78.9,78.8,70,0,-123456,67,64.1768,13.24,12.9,270.067,375.566,79.1,78.8,70,0,-123456,67.1,64.1768,16.82,16.8,323.109,385.717,78.3,78.8,70,0,-123456,67.3,64.1768,13.24,13,220.171,303.686,78.3,78.8,70,0,-123456,67.2,64.1768,11.8,11.8,266.156,346.038,78.2,78.8,70,0,-123456,66.5,64.1768,3.78,3.8,487.37,391,67.3,64.1768,80.9,68.669,79.4,78.9,67.3,1,20.3,0,-123456,90,10,1762.9,430.9,1318.8,-13.2,3.5,-123456,0,0,0.1,-123456,-123456,349,1,1,50,66.1,83.6,84.7,-123456,-123456,50,0.45,2.61,-123456,-123456,-123456,1,0,-123456,0,0,41.7,1,-123456,-123456,15.4,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,9909,-123456,349,2397,-123456,313,100,100,-123456,3,1,-123456,0,,
12.9167,78.7,78.8,70,0,-123456,62.3,64.1768,15.04,15,270.067,280.17,79.1,78.8,70,0,-123456,62.4,64.1768,17.83,17.8,323.109,318.415,78.1,78.8,70,0,-123456,62.6,64.1768,16.38,16.4,220.171,211.84,78.2,78.8,70,0,-123456,62.5,64.1768,13.8,13.8,266.156,263.321,78.1,78.8,70,0,-123456,62.7,64.1768,3.78,3.8,487.37,400,62.6,64.1768,80.9,68.669,79.4,78.8,62.7,1,21.1,0,-123456,90,10,1532.5,386.7,1126.6,-19.2,0,-123456,0,0,0.1,-123456,-123456,287,1,1,50,60.5,86,87.2,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,36.7,1,-123456,-123456,7.85,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2872,-123456,287,811,-123456,208,100,100,-123456,3,1,-123456,0,,
13,78.7,78.8,70,0,-123456,63.5,64.1768,14.6,14.6,270.067,288.058,79,78.8,70,0,-123456,63.5,64.1768,14.93,14.9,323.109,308,78.1,78.8,70,0,-123456,63.6,64.1768,13.13,13.1,220.171,206,78.2,78.8,70,0,-123456,63.5,64.1768,13.58,13.6,266.156,285,78.1,78.8,70,0,-123456,64.3,64.1768,3.78,3.8,487.37,391,63.4,64.1768,80.9,68.669,79.4,78.8,63.4,1,15.9,0,-123456,90,10,1468.4,372.7,1080.5,-15.2,0,-123456,0,0,0.1,-123456,-123456,397,1,1,50,60.7,85.3,87,-123456,-123456,50,0.2,2.61,-123456,-123456,-123456,1,0,-123456,0,0,30.2,1,-123456,-123456,8.3,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10358,-123456,397,-38,-123456,126,100,100,-123456,3,1,-123456,0,,
13.0833,78.7,78.8,70,0,-123456,65.6,64.1768,21.05,21,415.042,492.442,79.1,78.8,70,0,-123456,65.6,64.1768,25.07,25.1,453.223,527.327,78.2,78.8,70,0,-123456,65.7,64.1768,20.94,20.9,302.832,386.019,78.3,78.8,70,0,-123456,65.6,64.1768,14.71,14.7,332.37,385.302,78.3,78.8,70,0,-123456,65.7,64.1768,3.78,3.8,487.37,393.212,65.5,64.1768,81,68.7117,79.5,79,65.4,1,24.3,0,-123456,90,10,2194.5,497.9,1668.7,-27.9,4.5,-123456,0,0,0.1,-123456,-123456,491,1,1,50,62.7,84.7,86.8,-123456,-123456,50,0.35,2.61,-123456,-123456,-123456,1,0,-123456,0,0,33.4,1,-123456,-123456,13.05,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10943,-123456,491,947,-123456,199,100,100,-123456,3,1,-123456,0,,
13.1667,78.5,78.8,70,0,-123456,62.5,64.1768,20.27,20.3,415.042,347.245,79,78.8,70,0,-123456,62.5,64.1768,20.16,20.2,453.223,379.038,78.1,78.8,70,0,-123456,62.6,64.1768,21.95,22.2,302.832,276.42,78.3,78.8,70,0,-123456,62.5,64.1768,16.6,16.6,332.37,328.5,78.3,78.8,70,0,-123456,63.3,64.1768,3.78,3.8,487.37,391,62.5,64.1768,81.1,68.7345,79.5,79,62.5,1,17.8,0,-123456,90,10,1675.7,409.7,1252.8,-13.2,0,-123456,0,0,0.1,-123456,-123456,340,1,1,50,60.2,85.1,87.3,-123456,-123456,50,0.05,2.61,-123456,-123456,-123456,1,0,-123456,0,0,49.8,1,-123456,-123456,4.65,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,7186,-123456,204,-510,-123456,471,100,100,-123456,3,1,-123456,0,,
13.25,78.6,78.8,70,0,-123456,64.1,64.1768,22.17,22.2,415.042,437,79,78.8,70,0,-123456,64.3,64.1768,23.51,23.5,453.223,487,78.2,78.8,70,0,-123456,64.4,64.1768,19.94,19.9,302.832,308,78.3,78.8,70,0,-123456,64.3,64.1768,16.6,16.6,332.37,346,78.3,78.8,70,0,-123456,63.8,64.1768,3.78,3.8,487.37,400,64.5,64.1768,81.2,68.7772,79.6,79,64.5,1,25.3,0,-123456,90,10,1975,467.5,1490.9,-16.6,0.4,-123456,0,0,0.1,-123456,-123456,285,1,1,50,61.2,84.9,86.4,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,48.1,1,-123456,-123456,8.8,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,4548,-123456,285,480,-123456,461,100,100,-123456,3,1,-123456,0,,
13.3333,78.6,78.8,70,0,-123456,65.1,64.1768,51.05,51.1,626.556,376,79.1,78.8,70,0,-123456,65.1,64.1768,54.16,54.2,803.263,385,78.2,78.8,70,0,-123456,65.2,64.1768,49.59,49.6,468.808,300,78.3,78.8,70,0,-123456,65.1,64.1768,43.92,43.9,529.969,394.691,78.3,78.8,70,0,-123456,65.1,64.1768,8.57,8.6,919.541,1315.5,64.9,64.1768,81.3,68.8,79.6,79,64.9,1,28.3,0,-123456,90,10,2761.4,630.7,2118.8,-11.9,5.8,-123456,0,0,0.1,-123456,-123456,502,1,1,50,61.8,85,87.4,-123456,-123456,50,0.35,2.61,-123456,-123456,-123456,1,0,-123456,0,0,46.3,1,-123456,-123456,13.4,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10963,-123456,502,1105,-123456,417,100,100,-123456,3,1,-123456,0,,
13.4167,78.2,78.8,70,0,-123456,63.9,64.1768,100,100,626.556,580.904,78.8,78.8,70,0,-123456,63.9,64.1768,100,100,803.263,612.94,77.8,78.8,70,0,-123456,64.1,64.1768,85.15,85.2,468.808,457.529,77.9,78.8,70,0,-123456,64,64.1768,26.85,26.9,529.969,435,78.1,78.8,70,0,-123456,64,64.1768,10.24,10.2,919.541,972.163,64,64.1768,81.3,68.76,79.3,78.6,64,1,31.7,0,-123456,90,10,3045.7,693.5,2344.6,-7.6,5.2,-123456,0,0.01,0.29,-123456,-123456,433,1,1,50,61,85,87.9,-123456,-123456,50,0.3,2.9328,-123456,-123456,-123456,1,0,-123456,0,0,59.3,1,-123456,-123456,12.35,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10762,-123456,433,1296,-123456,907,100,100,-123456,3,1,-123456,0,,
13.5,77.7,78.8,70,0,-123456,64.8,64.1768,60.75,60.8,626.556,946,78.5,78.8,70,0,-123456,64.8,64.1768,81.15,81.2,803.263,1003,77.4,78.8,70,0,-123456,65,64.1768,55.05,55.1,468.808,741,77.8,78.8,70,0,-123456,64.9,64.1768,22.4,22.4,529.969,556.755,78,78.8,70,0,-123456,64.9,64.1768,10.24,10.2,919.541,1034.54,64.9,64.1768,81.4,68.7828,78.8,78,64.9,1,46.3,0,-123456,90,10,4276,978.1,3304.8,6.9,12.9,-123456,0,0.01,0.55,-123456,-123456,544,1,1,50,61.3,85,88.4,-123456,-123456,50,0.45,3.7398,-123456,-123456,-123456,1,0,-123456,0,1,62,1,-123456,-123456,16.1,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,11534,-123456,544,1805,-123456,1063,100,100,-123456,3,1,-123456,0,,
13.5833,77.6,78.8,70,0,-123456,63.5,64.1768,29.76,29.8,682.253,674.44,78.2,78.8,70,0,-123456,63.5,64.1768,42.34,42.3,878.43,1008,77.5,78.8,70,0,-123456,63.6,64.1768,24.62,24.6,475.549,463.542,77.7,78.8,70,0,-123456,63.6,64.1768,25.51,25.5,517.958,527.34,77.9,78.8,70,0,-123456,63.8,64.1768,5.45,5.4,611.721,289.86,63.5,64.1768,81.5,68.8255,78.7,77.8,63.5,1,37.2,0,-123456,90,10,2890,659.1,2223.7,-7.2,7.5,-123456,0,0.02,0.4,-123456,-123456,495,1,1,50,60.5,84.9,87.9,-123456,-123456,50,0.35,3.5784,-123456,-123456,-123456,1,0,-123456,0,0,62.8,1,-123456,-123456,13.85,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10931,-123456,495,1267,-123456,1118,100,100,-123456,3,1,-123456,0,,
13.6667,77.7,78.8,70,0,-123456,64.1,64.1768,33.54,33.5,682.253,704.296,78.3,78.8,70,0,-123456,64.2,64.1768,46.03,46,878.43,892.98,77.6,78.8,70,0,-123456,64.3,64.1768,31.32,31.3,475.549,504,77.7,78.8,70,0,-123456,64.2,64.1768,25.29,25.3,517.958,528,78,78.8,70,0,-123456,64.2,64.1768,5.11,5.1,611.721,595.098,64.2,64.1768,81.6,68.8483,78.8,77.9,64.2,1,39.6,0,-123456,90,10,3191.6,724.1,2463.3,-4.2,7.1,-123456,0,0.01,0.3,-123456,-123456,459,1,1,50,61.1,85,87.9,-123456,-123456,50,0.3,2.7714,-123456,-123456,-123456,1,0,-123456,0,0,60.2,1,-123456,-123456,13.2,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10934,-123456,459,1510,-123456,954,100,100,-123456,3,1,-123456,0,,
13.75,77.8,78.8,70,0,-123456,64,64.1768,33.88,33.9,682.253,663,78.3,78.8,70,0,-123456,64.1,64.1768,44.14,44.1,878.43,826.388,77.8,78.8,70,0,-123456,64.2,64.1768,29.98,30,475.549,461,77.7,78.8,70,0,-123456,64.1,64.1768,25.29,25.3,517.958,523.434,78.1,78.8,70,0,-123456,64.1,64.1768,5.11,5.1,611.721,538,64.1,64.1768,81.7,68.891,78.9,78,64.1,1,32.1,0,-123456,90,10,2950.3,674.8,2272.1,-3.4,5.6,-123456,0,0.01,0.15,-123456,-123456,440,1,1,50,61,84.9,87.8,-123456,-123456,50,0.3,2.61,-123456,-123456,-123456,1,0,-123456,0,0,62.9,1,-123456,-123456,12.5,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10805,-123456,440,1227,-123456,1119,100,100,-123456,3,1,-123456,0,,
